"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.07800252337805e-215,5.44785301514711,0.512,0.01,2.61246477239088e-211,"5","CDKN1C"
7.90544986110054e-206,4.98721932026683,0.588,0.02,9.9387315653756e-202,"5","HES4"
7.27833356347619e-200,4.07520379019907,0.844,0.069,9.15032095600227e-196,"5","RP11-290F20.3"
2.32936951339619e-186,4.39654595960299,0.812,0.073,2.92848335224169e-182,"5","MS4A7"
7.61581477544335e-183,4.07819030910679,0.975,0.135,9.57460233568738e-179,"5","FCGR3A"
4.45458416773455e-170,5.90060176333446,0.375,0.005,5.60030321567588e-166,"5","CKB"
5.60807215526476e-145,4.19799128379692,0.537,0.031,7.05046831359885e-141,"5","LILRA3"
1.38084819736241e-140,3.20516946533773,0.975,0.178,1.73600235372402e-136,"5","IFITM3"
4.57377287509051e-132,4.98728910686274,0.375,0.012,5.7501472585638e-128,"5","MS4A4A"
4.93405001704142e-129,3.39843249645823,0.713,0.079,6.20308768142447e-125,"5","PILRA"
1.72767154109989e-128,3.53928040985868,0.662,0.067,2.17202866147079e-124,"5","LRRC25"
1.90632780344721e-128,3.97324097323732,0.494,0.03,2.39663531449383e-124,"5","SIGLEC10"
3.84758052657747e-128,4.06064718420392,0.537,0.039,4.83717823801319e-124,"5","HMOX1"
7.73360520983208e-127,3.64551988690736,0.506,0.033,9.72268846980089e-123,"5","LILRB1"
6.26220653862622e-126,3.25375653632084,0.863,0.144,7.87284606036089e-122,"5","RHOC"
9.4856266431342e-124,3.30439571794414,1,0.315,1.19253298157483e-119,"5","LST1"
8.42353616244145e-122,3.72044064208573,0.537,0.042,1.05900696634214e-117,"5","CSF1R"
1.08495526406767e-120,3.15540531778563,0.775,0.11,1.36400575798587e-116,"5","HCK"
2.24696185299586e-120,2.87083334588331,0.95,0.201,2.82488044158639e-116,"5","SERPINA1"
1.12212176832527e-118,2.96776285926134,1,0.317,1.41073148713852e-114,"5","FCER1G"
1.89441655258413e-118,3.77526867123336,0.462,0.029,2.38166048990877e-114,"5","CTSL"
1.65055336813583e-114,2.53356803105882,0.925,0.177,2.07507569442036e-110,"5","CD68"
6.54092692901594e-114,2.88948093448024,1,0.334,8.22325333515884e-110,"5","AIF1"
1.96989783635289e-110,2.55354790353286,0.938,0.184,2.47655555986286e-106,"5","CFD"
3.63939194374892e-109,2.91242537886604,0.794,0.125,4.57544355168114e-105,"5","IFI30"
5.36932161000597e-109,2.70092450451798,0.875,0.171,6.75031112809951e-105,"5","SPI1"
2.39957924460364e-105,4.83150747213521,0.3,0.01,3.01675102631569e-101,"5","BATF3"
6.69630286409361e-105,2.95114655367896,0.669,0.084,8.41859196073849e-101,"5","LILRA5"
9.58367882983074e-104,3.19350902816191,0.6,0.068,1.20486010248632e-99,"5","LILRB2"
6.6374943011107e-94,3.69299107943858,0.4,0.029,8.34465783535637e-90,"5","CXCL16"
2.05244276471963e-92,2.88581999281809,0.675,0.101,2.58033104380552e-88,"5","WARS"
6.32172817701809e-92,2.60618165477233,0.881,0.203,7.94767666414715e-88,"5","STXBP2"
1.37450739606582e-89,3.82375108661237,0.362,0.024,1.72803069833394e-85,"5","TPPP3"
2.66400746176697e-89,2.54619164604574,0.569,0.069,3.34919018093344e-85,"5","C5AR1"
4.07158763613044e-89,2.66430269478168,0.931,0.285,5.11879997614319e-85,"5","CEBPB"
1.32150378652197e-88,2.41070557665988,1,0.606,1.66139456041542e-84,"5","COTL1"
8.07038970380505e-87,2.27865952067224,0.562,0.068,1.01460939356237e-82,"5","MAFB"
1.99084370447169e-86,3.09322450697701,0.494,0.054,2.50288870526181e-82,"5","TESC"
1.11670406010455e-84,2.77444824733634,0.912,0.291,1.40392034436344e-80,"5","TIMP1"
6.42164930278967e-84,3.21718521062053,0.519,0.061,8.07329750346718e-80,"5","SLC31A2"
1.39640185418993e-81,2.27029355598148,1,0.69,1.75555641108758e-77,"5","IFITM2"
4.73449562907623e-81,3.2488150036699,0.412,0.038,5.95220790487464e-77,"5","CAMK1"
5.70141837794724e-80,2.57048878475228,0.556,0.075,7.16782318475527e-76,"5","C19orf38"
1.07941437278971e-79,2.48512039180248,0.775,0.17,1.35703974947123e-75,"5","BID"
1.57880111743696e-79,2.27688052249846,0.994,0.565,1.98486876484174e-75,"5","SAT1"
2.18388357444431e-79,2.14094057901249,1,0.989,2.74557842979139e-75,"5","FTH1"
2.42561098503716e-79,2.76220300009075,0.731,0.141,3.04947813038872e-75,"5","ABI3"
8.26914473331138e-79,2.26434579318716,0.794,0.167,1.03959687587191e-74,"5","BRI3"
7.08011384047617e-78,2.06731345118371,0.994,0.478,8.90111912024664e-74,"5","PSAP"
5.35461756123817e-77,2.19953388387673,1,0.492,6.73182519798862e-73,"5","CTSS"
2.05137553775445e-76,4.35121855961019,0.281,0.016,2.57898932606489e-72,"5","CTD-2006K23.1"
6.20525882928389e-76,2.07857833069082,0.988,0.497,7.80125140017571e-72,"5","S100A11"
1.48759914339622e-75,2.38097530838262,0.675,0.123,1.87020964307773e-71,"5","LYN"
2.05843670299828e-73,3.69578589484524,0.281,0.017,2.58786662300944e-69,"5","TCF7L2"
2.4461894095308e-73,2.09099367337257,0.787,0.171,3.07534932566213e-69,"5","CFP"
6.90941843671079e-73,1.93980607109815,1,0.359,8.6865208586328e-69,"5","CST3"
2.48360580800662e-72,1.77280365719028,0.969,0.309,3.12238922182592e-68,"5","TYMP"
2.01025465779287e-70,3.25007778216671,0.338,0.028,2.5272921557772e-66,"5","PTP4A3"
2.45448968161207e-70,2.05122308794945,1,0.989,3.08578442772269e-66,"5","FTL"
5.17876084037268e-70,3.23203304754657,0.444,0.054,6.51073812851654e-66,"5","FAM110A"
1.49101985474139e-68,1.81181716598733,1,0.359,1.87451016138088e-64,"5","TYROBP"
7.24559601398856e-68,2.38070245561882,0.575,0.096,9.10916330878642e-64,"5","APOBEC3A"
6.77401375815588e-67,2.17587997208619,0.775,0.18,8.51629009675357e-63,"5","FGR"
4.22339351497896e-66,1.75740431786889,0.963,0.383,5.30965032703155e-62,"5","NPC2"
9.43140444948567e-66,1.90660747906172,0.575,0.097,1.18571616738934e-61,"5","FGL2"
1.13935691275828e-65,1.40787023907656,1,0.906,1.43239951071971e-61,"5","OAZ1"
5.37924667968394e-65,2.10565549364689,0.775,0.194,6.76278892569865e-61,"5","FAM26F"
1.42037732472477e-64,2.80083995281173,0.375,0.04,1.78569837264398e-60,"5","CD300LF"
4.07066852061144e-63,2.1268821414332,0.594,0.108,5.1176444641127e-59,"5","SLC7A7"
1.31377851774464e-61,2.32348297257689,0.5,0.076,1.65168235250856e-57,"5","UNC119"
3.58946264424507e-61,2.25176978387125,0.631,0.132,4.5126724363449e-57,"5","HSBP1"
3.91919685292168e-61,2.02770911687989,0.45,0.062,4.92721428349313e-57,"5","FCGR2A"
6.67416920534773e-61,2.52328876971506,0.4,0.048,8.39076552496317e-57,"5","AP2A1"
7.37326258811652e-61,1.52487919069591,1,0.801,9.26966572578008e-57,"5","S100A4"
7.54718546627592e-61,2.31884672264644,0.619,0.126,9.48832156820208e-57,"5","NINJ1"
2.55834620790912e-60,2.66082960857026,0.494,0.078,3.21635285258334e-56,"5","CPPED1"
5.448744964541e-60,2.77800452101575,0.381,0.045,6.85016216942095e-56,"5","CUX1"
3.30340786125784e-59,2.09030733001394,0.544,0.093,4.15304436317336e-55,"5","PLAUR"
3.42192583775957e-59,3.35297934601307,0.281,0.023,4.30204516323133e-55,"5","EMR2"
4.50791294954179e-59,1.61737988653903,0.994,0.444,5.66734816016394e-55,"5","LGALS1"
5.63494002210616e-59,1.79689642760471,0.6,0.113,7.08424659579187e-55,"5","TNFRSF1B"
6.09042004136457e-59,1.74060966747803,0.606,0.117,7.65687607600354e-55,"5","CDA"
3.66555045908209e-56,1.01579952526445,0.994,0.993,4.60833003715801e-52,"5","ACTB"
5.41901458124908e-56,2.6894664114645,0.369,0.046,6.81278513154635e-52,"5","GPBAR1"
5.89657305355925e-56,2.78686504663552,0.319,0.033,7.41317164293469e-52,"5","FAM49A"
7.36678464473212e-55,1.26997586058976,1,0.805,9.26152165535722e-51,"5","ARPC3"
1.56243185967163e-54,2.32390184528943,0.5,0.088,1.96428933397917e-50,"5","ADA"
3.01392017699203e-53,2.28836773597302,0.438,0.068,3.78910044651438e-49,"5","SLC11A1"
1.01599547027257e-52,2.08500887032562,0.525,0.098,1.27730950522667e-48,"5","LYST"
4.64309594039095e-52,2.225788346201,0.512,0.094,5.83730021625951e-48,"5","MAPKAPK3"
1.08684074283866e-51,0.665409918506467,1,1,1.36637618189677e-47,"5","TMSB4X"
2.53148921342257e-51,1.92834361566193,0.769,0.24,3.18258823911486e-47,"5","CASP1"
3.26587595945361e-51,1.96803459773074,0.644,0.151,4.10585925622508e-47,"5","NAAA"
6.00345323006702e-51,2.83125707041311,0.294,0.031,7.54754140084025e-47,"5","SLC2A6"
4.5344899145517e-50,1.8333161116964,0.9,0.337,5.7007607205744e-46,"5","PYCARD"
6.12796166709957e-50,1.1240859121626,0.994,0.806,7.70407340787758e-46,"5","YBX1"
2.46670171568727e-49,2.28574142446841,0.488,0.092,3.10113739696204e-45,"5","TBXAS1"
4.3724247759781e-49,1.71453620079417,0.781,0.243,5.49701242835966e-45,"5","VASP"
1.74551979922107e-48,2.08312254871513,0.7,0.217,2.19446749158072e-44,"5","ASAH1"
1.90382068058526e-48,1.9025620427577,0.8,0.276,2.39348335963179e-44,"5","ANXA5"
3.76920680794271e-48,2.11379498657917,0.444,0.075,4.73864679894557e-44,"5","TCIRG1"
1.42048972928823e-47,1.98998739540361,0.469,0.086,1.78583968766116e-43,"5","MPEG1"
1.56418322738638e-47,1.297939930557,0.988,0.77,1.96649115347016e-43,"5","S100A6"
3.09479375727168e-47,2.64843270453898,0.288,0.032,3.89077471164196e-43,"5","CD300C"
3.17644556556093e-47,1.63426421776863,0.912,0.437,3.9934273650232e-43,"5","FKBP1A"
5.72130387253925e-47,1.92702008700479,0.519,0.105,7.19282322855634e-43,"5","RHOB"
1.07660170036443e-46,2.14218141480979,0.438,0.077,1.35350365769816e-42,"5","ADRBK1"
1.27500164249222e-46,2.34699890648085,0.362,0.054,1.60293206494121e-42,"5","SLC16A3"
1.59646455549021e-46,1.70628517400638,0.781,0.255,2.00707523916229e-42,"5","CARD16"
1.78548869221931e-46,2.40995766026519,0.331,0.045,2.24471638385812e-42,"5","CD300E"
3.36511213269171e-46,1.60978966327525,0.85,0.319,4.23061897322002e-42,"5","TKT"
8.99701517209797e-46,1.41348288214094,0.969,0.619,1.13110474743616e-41,"5","NEAT1"
1.49616618670438e-45,1.79472465425357,0.775,0.245,1.88098012992475e-41,"5","RGS2"
3.04124564995121e-45,1.32470609951618,0.975,0.462,3.82345403111867e-41,"5","HLA-DPA1"
6.00509144910373e-45,1.64392706195869,0.512,0.109,7.5496009698132e-41,"5","STX11"
6.50092914621461e-44,1.40683228139287,0.894,0.358,8.172968122621e-40,"5","RHOG"
1.31922095406339e-43,1.31903388410075,0.956,0.65,1.6585245834485e-39,"5","LY6E"
9.17151351224423e-43,1.52592754769037,0.85,0.342,1.15304267875934e-38,"5","C10orf54"
1.41058818259951e-42,1.40666561856621,0.906,0.407,1.7733914631641e-38,"5","ANXA2"
1.44805826997056e-42,1.56190319976211,0.931,0.44,1.82049885700699e-38,"5","PRELID1"
1.451345465312e-42,2.03862278973519,0.662,0.188,1.82463151899025e-38,"5","TNFSF10"
1.7171476504781e-42,2.00836131983649,0.388,0.066,2.15879802618107e-38,"5","UNC93B1"
2.18243332884426e-42,3.08968246656081,0.3,0.04,2.74375518102301e-38,"5","RXRA"
2.97587561937852e-42,2.74196723364832,0.3,0.041,3.74127082868268e-38,"5","CD86"
3.41699038592192e-42,1.00525796679134,1,0.843,4.29584031318103e-38,"5","MYL6"
8.59228434724455e-42,1.79092554030347,0.725,0.238,1.08022198813558e-37,"5","CTSC"
1.28950068196471e-41,2.34520954410623,0.344,0.053,1.62116025736603e-37,"5","INSIG1"
1.36219366921196e-41,1.86933071564191,0.556,0.138,1.71254988093328e-37,"5","OAZ2"
1.41371091293534e-41,1.56065392016336,0.713,0.228,1.7773173597423e-37,"5","ARRB2"
4.25689026348345e-41,1.96938280787119,0.694,0.216,5.35176243925139e-37,"5","HN1"
6.08854551056863e-41,2.54167777523235,0.294,0.04,7.65451941588689e-37,"5","ARHGEF40"
7.02112537618553e-41,2.67373652983587,0.256,0.03,8.82695882294045e-37,"5","ARRB1"
2.13454947298638e-40,1.84592289859284,0.438,0.086,2.68355559743848e-36,"5","CYBB"
2.5399509472489e-40,1.14877911042023,0.969,0.575,3.19322633088132e-36,"5","SRGN"
3.60096621794202e-40,1.99965850090408,0.494,0.113,4.5271347291967e-36,"5","VMP1"
4.6952722243606e-40,0.842002418852049,0.994,0.942,5.90289624046614e-36,"5","PFN1"
8.06134760587892e-40,2.16878461386888,0.394,0.072,1.0134726210111e-35,"5","NAMPT"
2.13713989361071e-39,1.41732530021038,0.594,0.159,2.68681227424739e-35,"5","BLVRA"
6.30245123649939e-39,1.72401646675522,0.456,0.095,7.92344169452704e-35,"5","LYL1"
1.21969635911709e-38,1.69668319972038,0.512,0.121,1.533402262682e-34,"5","SPN"
1.65103787625155e-38,1.84672976781206,0.606,0.177,2.07568481802345e-34,"5","SOD2"
1.96579111752694e-38,1.76229959594564,0.819,0.342,2.47139259295487e-34,"5","CSTB"
2.3618925942037e-38,1.61854436721607,0.6,0.169,2.96937136943289e-34,"5","OAS1"
3.04687725645997e-38,2.97627014748733,0.269,0.036,3.83053408682147e-34,"5","RELT"
4.07047150410481e-38,1.76861145569262,0.762,0.289,5.11739677496056e-34,"5","MT2A"
4.57833369170852e-38,0.990641975707695,0.994,0.79,5.75588111721596e-34,"5","ARPC2"
1.02164734134463e-37,1.58525260189569,0.744,0.266,1.28441503753847e-33,"5","PTPN6"
1.37880399847098e-37,1.75104372364797,0.456,0.099,1.73343238687771e-33,"5","KLF4"
1.9679892903472e-37,2.31820043275947,0.25,0.031,2.4741561358245e-33,"5","LILRA2"
3.50735330885612e-37,1.9900686806543,0.325,0.053,4.40944457989392e-33,"5","PRAM1"
3.95260078769332e-37,1.38333330228557,0.575,0.151,4.96920971028804e-33,"5","NCF2"
1.18284719484347e-36,1.24349533447149,0.544,0.138,1.48707549335721e-32,"5","TNFSF13B"
1.74269214860596e-36,1.40446493268653,0.887,0.439,2.19091256922741e-32,"5","DRAP1"
2.29072536108913e-36,2.14634003791053,0.275,0.039,2.87989992396126e-32,"5","PAK1"
5.66983527068133e-36,1.99187036516729,0.531,0.136,7.12811690230057e-32,"5","POU2F2"
8.69014384139706e-36,1.5438983262182,0.656,0.197,1.09252488374044e-31,"5","CHCHD10"
4.3942307991714e-35,2.43335606810605,0.256,0.035,5.52442696071828e-31,"5","NAGA"
4.51461478043766e-35,1.33535533822707,0.731,0.268,5.67577370196623e-31,"5","FCN1"
4.8459337824674e-35,1.25663703286089,0.881,0.42,6.09230795131802e-31,"5","ISG15"
5.60127072920542e-35,0.970751512323115,0.994,0.838,7.04191756075705e-31,"5","CYBA"
1.26296075719185e-34,0.905396831054518,0.988,0.732,1.5877942639416e-30,"5","ARPC1B"
2.20611752922692e-34,2.28859321919549,0.312,0.053,2.77353095774409e-30,"5","CLEC7A"
5.52283082835869e-34,0.990203144534579,0.95,0.428,6.94330291741255e-30,"5","HLA-DRB1"
6.47789319285792e-34,1.32914095361166,0.569,0.155,8.14400732206097e-30,"5","RNF130"
8.34620259284111e-34,1.13363626038912,0.925,0.462,1.04928458997198e-29,"5","GABARAP"
9.20830641690643e-34,1.87485784878536,0.375,0.075,1.15766828273348e-29,"5","DUSP6"
9.41185712171589e-34,1.85311599911408,0.531,0.142,1.18325867734212e-29,"5","ATP1B3"
9.56694738254086e-34,2.25148960520494,0.262,0.039,1.20275662493304e-29,"5","LILRB4"
1.39638497095466e-33,1.39608010837822,0.675,0.219,1.7555351854842e-29,"5","LGALS3"
6.41261879084554e-33,1.70263854619648,0.344,0.066,8.06194434385101e-29,"5","BTK"
9.40469552749732e-33,2.12441601216572,0.269,0.041,1.18235832171696e-28,"5","SEC14L1"
1.02921269134124e-32,1.78702836544101,0.469,0.118,1.29392619555421e-28,"5","NFKBIZ"
2.00901161800393e-32,1.68564260016855,0.394,0.087,2.52572940615455e-28,"5","SMCO4"
2.86410792774508e-32,1.30996547110819,0.894,0.518,3.60075648676111e-28,"5","CALM2"
3.94006873496789e-32,1.73577020155964,0.406,0.088,4.95345441360163e-28,"5","RNF13"
6.95561159092044e-32,1.0006156977194,0.831,0.32,8.74459489210517e-28,"5","HLA-DRB5"
3.06250094346591e-31,1.4688956895587,0.6,0.188,3.85017618612535e-27,"5","ATG3"
3.07698460438728e-31,1.7484542151366,0.412,0.098,3.86838504463569e-27,"5","THEMIS2"
6.84903585606421e-31,1.3787807793142,0.744,0.285,8.61060787824393e-27,"5","BLOC1S1"
8.4146752699339e-31,1.3489424340148,0.706,0.272,1.05789297493609e-26,"5","PGLS"
1.60347555787868e-30,1.19242670760076,0.881,0.475,2.01588947136507e-26,"5","RNASET2"
1.87504001424292e-30,1.23443117622001,0.731,0.264,2.3573003059062e-26,"5","RBX1"
3.03524026798785e-30,1.22021450216466,0.588,0.176,3.81590406491433e-26,"5","CTSB"
3.08757885876021e-30,2.03039117240081,0.338,0.068,3.88170414123334e-26,"5","MTSS1"
3.225010994682e-30,1.67504047128836,0.525,0.153,4.05448382251422e-26,"5","LGALS9"
6.13139322068506e-30,1.37006366723349,0.831,0.36,7.70838755704525e-26,"5","C1orf162"
6.81053325962223e-30,1.14660726943078,0.9,0.483,8.56220241399706e-26,"5","TPI1"
1.17921161236608e-29,2.92207029659161,0.256,0.042,1.48250483906664e-25,"5","OSCAR"
2.04308848487889e-29,1.03040915163602,0.781,0.309,2.56857084318974e-25,"5","ATP6V0B"
2.97626426719654e-29,1.51483956789765,0.45,0.115,3.74175943671949e-25,"5","SYNGR2"
4.49491309682668e-29,0.869579008207548,0.662,0.206,5.6510047453305e-25,"5","FCGRT"
4.53573391316962e-29,0.952189566961469,0.988,0.718,5.70232467563685e-25,"5","EMP3"
9.28303111246279e-29,1.83635329527454,0.25,0.04,1.16706267145882e-24,"5","RNF135"
1.53506264093775e-28,1.47555766825669,0.425,0.11,1.92988075218693e-24,"5","C20orf27"
1.85245231167963e-28,2.08294115084571,0.319,0.066,2.32890304624364e-24,"5","SCIMP"
3.60798948886536e-28,0.52246872517102,0.988,0.995,4.53596438540153e-24,"5","MT-CO1"
5.81024511669678e-28,1.29604351057027,0.488,0.136,7.30464016071119e-24,"5","IFNGR2"
7.01587052120019e-28,2.01414093043394,0.281,0.052,8.82035241925288e-24,"5","MPP1"
7.63803263590412e-28,1.45033670608032,0.719,0.281,9.60253462985867e-24,"5","RNH1"
1.03415921702011e-27,1.44747784755826,0.794,0.325,1.30014496763768e-23,"5","AP2S1"
1.74040434258686e-27,2.05641336544701,0.269,0.049,2.18803633950019e-23,"5","HOTAIRM1"
2.47826885221434e-27,1.31320699573069,0.4,0.097,3.11567960100386e-23,"5","CPVL"
3.07970701680658e-27,1.25875235837819,0.669,0.245,3.87180766152924e-23,"5","RGS19"
3.86973623381277e-27,1.4716526601672,0.431,0.113,4.86503239314941e-23,"5","MYD88"
4.96505646050031e-27,1.46135866586397,0.369,0.086,6.24206898214099e-23,"5","ITGAL"
5.96676622067779e-27,1.72387308904017,0.306,0.063,7.50141849263612e-23,"5","NUDT16"
8.72296211357445e-27,1.40494033374796,0.456,0.124,1.09665079691858e-22,"5","RNF149"
1.05847998937993e-26,1.19690309002879,0.7,0.267,1.33072104264845e-22,"5","GNG5"
1.10954207413157e-26,2.7962513659526,0.312,0.066,1.39491629559822e-22,"5","CNIH4"
3.35472109254274e-26,1.38075215275339,0.394,0.098,4.21755535754474e-22,"5","NANS"
7.19003425159123e-26,1.96688229836726,0.381,0.095,9.0393110611005e-22,"5","CTSZ"
8.893132023685e-26,1.61930342142833,0.356,0.086,1.11804455801768e-21,"5","GRINA"
1.01884973441162e-25,1.65241463061404,0.344,0.08,1.28089788610229e-21,"5","RAB24"
2.29948168654257e-25,0.471888068975137,1,0.993,2.89090837632131e-21,"5","RPS19"
4.70043117702988e-25,1.40989346234375,0.4,0.103,5.90938207576196e-21,"5","PCGF5"
5.13983943848961e-25,1.92965353469228,0.294,0.062,6.46180614206913e-21,"5","AGPAT2"
5.64389166573074e-25,1.95102479135432,0.269,0.053,7.09550060215669e-21,"5","FAM46A"
9.52557590819324e-25,1.48953085836074,0.494,0.155,1.19755540317805e-20,"5","ZFAND5"
2.06578151016794e-24,1.50200069638272,0.362,0.092,2.59710051458313e-20,"5","IGSF6"
2.1406728826026e-24,1.93345029129137,0.456,0.137,2.69125394800799e-20,"5","EIF4E2"
5.50099356725914e-24,2.08788632619307,0.362,0.092,6.91584911275819e-20,"5","SH3BP1"
7.9667057836252e-24,0.362762118011815,0.969,0.534,1.00157425111736e-19,"5","HLA-DRA"
8.55581801374421e-24,0.924482713255958,0.875,0.559,1.07563744068792e-19,"5","NAP1L1"
8.77586855841752e-24,1.47700636075753,0.356,0.091,1.10330219516425e-19,"5","TGFBI"
1.10749951523311e-23,0.767915079564193,0.713,0.271,1.39234839055106e-19,"5","AP1S2"
1.13705857189624e-23,1.3843344122651,0.494,0.153,1.42951003658795e-19,"5","ATP6V0D1"
1.94306028703614e-23,1.18977600853234,0.6,0.213,2.44281539286183e-19,"5","PTP4A2"
2.3594540271947e-23,0.820756677454607,0.85,0.414,2.96630560298917e-19,"5","RAC1"
5.44518387144488e-23,0.965834959559938,0.856,0.446,6.84568516318051e-19,"5","ITGB2"
9.1591780507562e-23,1.64750335279925,0.306,0.071,1.15149186454107e-18,"5","IMPDH1"
1.72253583630964e-22,1.35586631446149,0.394,0.11,2.16557205340848e-18,"5","CD300A"
2.02634414351912e-22,1.30844789980484,0.388,0.109,2.54751985723224e-18,"5","NAPRT1"
3.89802599680034e-22,1.57924579849813,0.281,0.063,4.90059828317739e-18,"5","CX3CR1"
4.5717489623913e-22,1.32052702273431,0.8,0.42,5.74760279551834e-18,"5","SH3BGRL"
6.07131364044404e-22,1.44775230401082,0.388,0.109,7.63285550876625e-18,"5","MNDA"
6.1208089219011e-22,1.21313570384819,0.438,0.133,7.69508097661406e-18,"5","RAB10"
6.82135587674564e-22,1.91080712446385,0.25,0.053,8.57580860824462e-18,"5","CD302"
7.69405854813731e-22,0.99121283160797,0.787,0.36,9.67297040671823e-18,"5","H3F3A"
8.8990315240232e-22,0.622240091867337,0.988,0.85,1.1187862432002e-17,"5","SH3BGRL3"
1.08792672433184e-21,1.13837830276459,0.425,0.124,1.36774147782999e-17,"5","MAP2K3"
1.11116297003215e-21,1.20754789776347,0.444,0.134,1.39695408592443e-17,"5","AGTRAP"
1.201814073934e-21,1.63545502438488,0.3,0.072,1.51092065374982e-17,"5","DPEP2"
3.35704315570159e-21,0.706495884277411,0.925,0.685,4.22047465534804e-17,"5","GMFG"
4.19803206239967e-21,1.15746737444879,0.3,0.072,5.27776590884887e-17,"5","RAB32"
4.71170609801944e-21,1.14696569609876,0.55,0.197,5.92355690643004e-17,"5","RAB8A"
9.32742871695562e-21,0.940948129129422,0.537,0.189,1.17264433829566e-16,"5","CAPZA2"
1.13927987848885e-20,1.02350912243156,0.662,0.262,1.43230266323618e-16,"5","MSN"
1.18493343996902e-20,0.7722437209083,0.887,0.452,1.48969832072906e-16,"5","TSPO"
